,KNAPPER,MATERIAL,DATACLASS,CORE.ID,ID,EVENT,EVENT_ID,ORIGINAL.MASS,MNF,CORTEX,CORTEX_VALUE,DORSALNUM,EXTPLAT,PLATTYPE,MAXLENGTH,MAXWIDTH,MAXTHICK,LENGTH,WIDTH,THICK,PLATWID,PLATTHICK,EXTANGLE,WEIGHT,SURFACE.AREA,CORTEX.AREA
5614,SAM LIN,FLINT,DISTFLAKE,25,10,2,25-2,1660,NA,1-50%,0.25,0,,,51.66,14.38,4.62,0,0,0,0,0,0,2.4,742.8708,185.7177
5615,SAM LIN,FLINT,PROXFLAKE,25,11,2,25-2,1660,1,1-50%,0.25,0,CORTEX,UNI,28.25,10.72,4.15,0,0,0,0,0,0,1.2,302.84,75.71
5616,SAM LIN,FLINT,BROKEFLAKE,25,12,2,25-2,1660,NA,1-50%,0.25,0,,,20.17,10.79,2.76,0,0,0,0,0,0,0.5,217.6343,54.408575
5617,SAM LIN,FLINT,COMPFLAKE,25,13,2,25-2,1660,1,50-99%,0.75,1,CORTEX,CRUSHED,84.14,55,13.9,68.68,46.51,8.05,0,0,75,44.1,3194.3068,2395.7301
5618,SAM LIN,FLINT,COMPFLAKE,25,14,2,25-2,1660,1,50-99%,0.75,2,CORTEX,UNI,69.38,42.63,21.81,60.12,39.17,19.03,0,0,0,53.2,2354.9004,1766.1753
5619,SAM LIN,FLINT,COMPFLAKE,25,15,2,25-2,1660,1,1-50%,0.25,1,CORTEX,UNI,60.76,27.02,8.85,55.4,23.99,5.46,0,0,0,15.3,1329.046,332.2615
5620,SAM LIN,FLINT,COMPFLAKE,25,16,2,25-2,1660,1,1-50%,0.25,3,SCAR,UNI,77.06,45.05,18.03,73.71,43.63,13.56,0,0,0,62.1,3215.9673,803.991825
5621,SAM LIN,FLINT,COMPFLAKE,25,18,2,25-2,1660,1,50-99%,0.75,2,SCAR,CORTICAL,51.85,47.34,13.08,46.7,42.78,10.08,0,0,0,19.8,1997.826,1498.3695
5622,SAM LIN,FLINT,COMPFLAKE,25,19,2,25-2,1660,1,50-99%,0.75,2,CORTEX,CORTICAL,57.82,38.86,13.12,39.92,41.86,10.91,0,0,0,17.4,1671.0512,1253.2884
5623,SAM LIN,FLINT,COMPFLAKE,25,20,2,25-2,1660,1,1-50%,0.25,3,SCAR,CRUSHED,58.58,40.69,7.52,56.81,32.9,6.62,0,0,0,13.7,1869.049,467.26225
5624,SAM LIN,FLINT,COMPFLAKE,25,21,2,25-2,1660,1,1-50%,0.25,1,N/A,CRUSHED,44.64,32.92,10.95,36.64,32.12,9.47,0,0,0,11.4,1176.8768,294.2192
5625,SAM LIN,FLINT,DISSPLIT,25,22,2,25-2,1660,NA,NONE,0,0,,,55.85,27.76,9.79,0,0,0,0,0,0,8,1550.396,0
5626,SAM LIN,FLINT,COMPFLAKE,25,23,2,25-2,1660,1,1-50%,0.25,3,CORTEX,UNI,44.17,19.84,5.48,43.92,20.67,4.62,8.64,1.59,0,4.9,907.8264,226.9566
5627,SAM LIN,FLINT,COMPFLAKE,25,24,2,25-2,1660,1,1-50%,0.25,1,SCAR,UNI,26.68,23.03,5.52,22.84,22.25,5.75,6.54,1.65,0,3.4,508.19,127.0475
5628,SAM LIN,FLINT,COMPFLAKE,25,25,2,25-2,1660,1,50-99%,0.75,0,CORTEX,CORTICAL,26.19,18.73,6.85,16.31,23.68,6.03,0,0,0,2.3,386.2208,289.6656
5629,SAM LIN,FLINT,COMPFLAKE,25,26,2,25-2,1660,1,1-50%,0.25,2,SCAR,UNI,34.9,17,6.58,33.9,16.38,4.85,0,0,0,2.5,555.282,138.8205
5630,SAM LIN,FLINT,COMPFLAKE,25,27,2,25-2,1660,1,1-50%,0.25,2,SCAR,CRUSHED,27.64,19.29,5.57,13.77,27.21,5.14,0,0,0,2.9,374.6817,93.670425
5631,SAM LIN,FLINT,COMPFLAKE,25,28,2,25-2,1660,1,1-50%,0.25,1,N/A,CRUSHED,27.47,17.51,6.25,16.83,17.33,3.19,0,0,0,1.5,291.6639,72.915975
5632,SAM LIN,FLINT,DISTFLAKE,25,29,2,25-2,1660,NA,NONE,0,0,,,21.48,16.74,1.72,0,0,0,0,0,0,0.5,359.5752,0
5633,SAM LIN,FLINT,CORE,25,0,3,25-3,1660,NA,50-99%,0.75,0,,,182.46,116.3,48.14,0,0,0,0,0,0,1100,42440.196,31830.147
5634,SAM LIN,FLINT,COMPFLAKE,25,1,3,25-3,1660,1,COMPLETE,1,0,CORTEX,CORTICAL,53.49,46.71,9.25,48.69,44.47,7.39,34.68,9.46,0,18.2,2165.2443,2165.2443
5635,SAM LIN,FLINT,COMPFLAKE,25,2,3,25-3,1660,1,1-50%,0.25,5,CORTEX,UNI,74.04,41.27,15.01,51.23,42.76,14.33,25.81,6.76,0,36.6,2190.5948,547.6487
5636,SAM LIN,FLINT,PROXFLAKE,25,3,3,25-3,1660,1,COMPLETE,1,0,CORTEX,CORTICAL,45.62,41.18,8.3,0,0,0,17.14,4.5,77,14.1,1878.6316,1878.6316
5637,SAM LIN,FLINT,COMPFLAKE,25,4,3,25-3,1660,1,1-50%,0.25,4,SCAR,UNI,68.13,23.8,9.04,55.14,21.33,8.9,0,0,0,11.7,1176.1362,294.03405
5638,SAM LIN,FLINT,COMPFLAKE,25,5,3,25-3,1660,1,50-99%,0.75,0,CORTEX,UNI,50.21,24.13,8.92,41.94,24.05,9.13,15.4,3.49,0,8.5,1008.657,756.49275
5639,SAM LIN,FLINT,DISTFLAKE,25,6,3,25-3,1660,NA,50-99%,0.75,0,,,36.26,21.4,6.3,0,0,0,0,0,0,4.2,775.964,581.973
5640,SAM LIN,FLINT,DISTFLAKE,25,7,3,25-3,1660,NA,1-50%,0.25,0,,,27.96,22.74,2.88,0,0,0,0,0,0,2.1,635.8104,158.9526
5641,SAM LIN,FLINT,PROXSPLIT,25,8,3,25-3,1660,0.5,1-50%,0.25,0,SCAR,CORTICAL,33,15.93,5.29,0,0,0,0,0,0,2.7,525.69,131.4225
5642,SAM LIN,FLINT,COMPFLAKE,25,9,3,25-3,1660,1,1-50%,0.25,1,N/A,N/A,22.19,19.29,5.63,17.72,17.34,5.43,0,0,0,1.7,307.2648,76.8162
5643,SAM LIN,FLINT,DISTFLAKE,25,10,3,25-3,1660,NA,1-50%,0.25,0,,,51.66,14.38,4.62,0,0,0,0,0,0,2.4,742.8708,185.7177
5644,SAM LIN,FLINT,PROXFLAKE,25,11,3,25-3,1660,1,1-50%,0.25,0,CORTEX,UNI,28.25,10.72,4.15,0,0,0,0,0,0,1.2,302.84,75.71
5645,SAM LIN,FLINT,BROKEFLAKE,25,12,3,25-3,1660,NA,1-50%,0.25,0,,,20.17,10.79,2.76,0,0,0,0,0,0,0.5,217.6343,54.408575
5646,SAM LIN,FLINT,COMPFLAKE,25,13,3,25-3,1660,1,50-99%,0.75,1,CORTEX,CRUSHED,84.14,55,13.9,68.68,46.51,8.05,0,0,75,44.1,3194.3068,2395.7301
5647,SAM LIN,FLINT,COMPFLAKE,25,14,3,25-3,1660,1,50-99%,0.75,2,CORTEX,UNI,69.38,42.63,21.81,60.12,39.17,19.03,0,0,0,53.2,2354.9004,1766.1753
5648,SAM LIN,FLINT,COMPFLAKE,25,15,3,25-3,1660,1,1-50%,0.25,1,CORTEX,UNI,60.76,27.02,8.85,55.4,23.99,5.46,0,0,0,15.3,1329.046,332.2615
5649,SAM LIN,FLINT,COMPFLAKE,25,16,3,25-3,1660,1,1-50%,0.25,3,SCAR,UNI,77.06,45.05,18.03,73.71,43.63,13.56,0,0,0,62.1,3215.9673,803.991825
5650,SAM LIN,FLINT,COMPFLAKE,25,18,3,25-3,1660,1,50-99%,0.75,2,SCAR,CORTICAL,51.85,47.34,13.08,46.7,42.78,10.08,0,0,0,19.8,1997.826,1498.3695
5651,SAM LIN,FLINT,COMPFLAKE,25,19,3,25-3,1660,1,50-99%,0.75,2,CORTEX,CORTICAL,57.82,38.86,13.12,39.92,41.86,10.91,0,0,0,17.4,1671.0512,1253.2884
5652,SAM LIN,FLINT,COMPFLAKE,25,20,3,25-3,1660,1,1-50%,0.25,3,SCAR,CRUSHED,58.58,40.69,7.52,56.81,32.9,6.62,0,0,0,13.7,1869.049,467.26225
5653,SAM LIN,FLINT,COMPFLAKE,25,21,3,25-3,1660,1,1-50%,0.25,1,N/A,CRUSHED,44.64,32.92,10.95,36.64,32.12,9.47,0,0,0,11.4,1176.8768,294.2192
5654,SAM LIN,FLINT,DISSPLIT,25,22,3,25-3,1660,NA,NONE,0,0,,,55.85,27.76,9.79,0,0,0,0,0,0,8,1550.396,0
5655,SAM LIN,FLINT,COMPFLAKE,25,23,3,25-3,1660,1,1-50%,0.25,3,CORTEX,UNI,44.17,19.84,5.48,43.92,20.67,4.62,8.64,1.59,0,4.9,907.8264,226.9566
5656,SAM LIN,FLINT,COMPFLAKE,25,24,3,25-3,1660,1,1-50%,0.25,1,SCAR,UNI,26.68,23.03,5.52,22.84,22.25,5.75,6.54,1.65,0,3.4,508.19,127.0475
5657,SAM LIN,FLINT,COMPFLAKE,25,25,3,25-3,1660,1,50-99%,0.75,0,CORTEX,CORTICAL,26.19,18.73,6.85,16.31,23.68,6.03,0,0,0,2.3,386.2208,289.6656
5658,SAM LIN,FLINT,COMPFLAKE,25,26,3,25-3,1660,1,1-50%,0.25,2,SCAR,UNI,34.9,17,6.58,33.9,16.38,4.85,0,0,0,2.5,555.282,138.8205
5659,SAM LIN,FLINT,COMPFLAKE,25,27,3,25-3,1660,1,1-50%,0.25,2,SCAR,CRUSHED,27.64,19.29,5.57,13.77,27.21,5.14,0,0,0,2.9,374.6817,93.670425
5660,SAM LIN,FLINT,COMPFLAKE,25,28,3,25-3,1660,1,1-50%,0.25,1,N/A,CRUSHED,27.47,17.51,6.25,16.83,17.33,3.19,0,0,0,1.5,291.6639,72.915975
5661,SAM LIN,FLINT,DISTFLAKE,25,29,3,25-3,1660,NA,NONE,0,0,,,21.48,16.74,1.72,0,0,0,0,0,0,0.5,359.5752,0
5662,SAM LIN,FLINT,COMPFLAKE,25,30,3,25-3,1660,1,1-50%,0.25,3,CORTEX,CORTICAL,62.06,43.79,13.53,43.78,57.18,11.81,34.53,7.96,0,32.9,2503.3404,625.8351
5663,SAM LIN,FLINT,COMPFLAKE,25,31,3,25-3,1660,1,1-50%,0.25,5,N/A,CRUSHED,61.09,51.54,15.97,61.36,47.69,14.96,0,0,0,52.5,2926.2584,731.5646
5664,SAM LIN,FLINT,ANGULARFRAG,25,32,3,25-3,1660,NA,COMPLETE,1,0,,,81.5,48.44,9.12,0,0,0,0,0,0,31.7,7895.72,7895.72
5665,SAM LIN,FLINT,COMPFLAKE,25,33,3,25-3,1660,1,1-50%,0.25,1,CORTEX,CORTICAL,40.87,17.31,5.96,17.6,35.69,6.46,0,0,0,5.3,628.144,157.036
5666,SAM LIN,FLINT,COMPFLAKE,25,34,3,25-3,1660,1,1-50%,0.25,1,CORTEX,CRUSHED,29.58,21.84,5.67,25.61,21.51,4.57,0,0,0,3.2,550.8711,137.717775
5667,SAM LIN,FLINT,PROXFLAKE,25,35,3,25-3,1660,1,NONE,0,0,TRIMMED,UNI,35.23,17.04,5.42,0,0,0,0,0,0,2.5,600.3192,0
5668,SAM LIN,FLINT,DISTFLAKE,25,36,3,25-3,1660,NA,NONE,0,0,,,25.03,19.23,2.82,0,0,0,0,0,0,1,481.3269,0
5669,SAM LIN,FLINT,COMPSPLIT,25,37,3,25-3,1660,0.5,1-50%,0.25,0,SCAR,CORTICAL,31.22,16.53,8.79,0,0,0,0,0,0,3.3,516.0666,129.01665
5670,SAM LIN,FLINT,COMPSPLIT,25,38,3,25-3,1660,0.5,50-99%,0.75,0,CORTEX,CORTICAL,28.86,17.34,7.45,0,0,0,0,0,0,3,500.4324,375.3243
5671,SAM LIN,FLINT,DISTFLAKE,25,39,3,25-3,1660,NA,NONE,0,0,,,32.41,19.67,4.52,0,0,0,0,0,0,1.9,637.5047,0
5672,SAM LIN,FLINT,DISTFLAKE,25,40,3,25-3,1660,NA,NONE,0,0,,,22.05,15.28,4.67,0,0,0,0,0,0,1.3,336.924,0
5673,SAM LIN,FLINT,DISTFLAKE,25,41,3,25-3,1660,NA,1-50%,0.25,0,,,20.27,17.78,2.16,0,0,0,0,0,0,0.8,360.4006,90.10015
5674,SAM LIN,FLINT,DISTFLAKE,25,42,3,25-3,1660,NA,1-50%,0.25,0,,,25.29,14.86,4.44,0,0,0,0,0,0,0.8,375.8094,93.95235
5675,SAM LIN,FLINT,COMPFLAKE,25,43,3,25-3,1660,1,NONE,0,3,SCAR,N/A,21.14,13.52,1.55,21.18,9.91,1.6,0,0,0,0.4,209.8938,0
5676,SAM LIN,FLINT,COMPFLAKE,25,44,3,25-3,1660,1,50-99%,0.75,0,N/A,CRUSHED,27.93,11.58,3.95,17.75,14.83,3.92,0,0,0,1.1,263.2325,197.424375
5677,SAM LIN,FLINT,COMPSPLIT,25,45,3,25-3,1660,0.5,50-99%,0.75,0,CORTEX,N/A,20.27,10.14,5.26,0,0,0,0,0,0,1.2,205.5378,154.15335
5678,SAM LIN,FLINT,BROKEFLAKE,25,46,3,25-3,1660,NA,NONE,0,0,,,20.61,16.18,5.1,0,0,0,0,0,0,1.2,333.4698,0
5679,SAM LIN,FLINT,BROKESPLIT,25,49,3,25-3,1660,NA,COMPLETE,1,0,,,21.87,9.42,3.38,0,0,0,0,0,0,0.4,206.0154,206.0154
5680,SAM LIN,FLINT,BROKESPLIT,25,50,3,25-3,1660,NA,COMPLETE,1,0,,,21.76,7.68,4.27,0,0,0,0,0,0,0.6,167.1168,167.1168
5681,SAM LIN,FLINT,CORE,25,0,4,25-4,1660,NA,1-50%,0.25,0,,,132.37,109.88,29.69,0,0,0,0,0,0,500.7,29089.6312,7272.4078
5682,SAM LIN,FLINT,COMPFLAKE,25,1,4,25-4,1660,1,COMPLETE,1,0,CORTEX,CORTICAL,53.49,46.71,9.25,48.69,44.47,7.39,34.68,9.46,0,18.2,2165.2443,2165.2443
5683,SAM LIN,FLINT,COMPFLAKE,25,2,4,25-4,1660,1,1-50%,0.25,5,CORTEX,UNI,74.04,41.27,15.01,51.23,42.76,14.33,25.81,6.76,0,36.6,2190.5948,547.6487
5684,SAM LIN,FLINT,PROXFLAKE,25,3,4,25-4,1660,1,COMPLETE,1,0,CORTEX,CORTICAL,45.62,41.18,8.3,0,0,0,17.14,4.5,77,14.1,1878.6316,1878.6316
5685,SAM LIN,FLINT,COMPFLAKE,25,4,4,25-4,1660,1,1-50%,0.25,4,SCAR,UNI,68.13,23.8,9.04,55.14,21.33,8.9,0,0,0,11.7,1176.1362,294.03405
5686,SAM LIN,FLINT,COMPFLAKE,25,5,4,25-4,1660,1,50-99%,0.75,0,CORTEX,UNI,50.21,24.13,8.92,41.94,24.05,9.13,15.4,3.49,0,8.5,1008.657,756.49275
5687,SAM LIN,FLINT,DISTFLAKE,25,6,4,25-4,1660,NA,50-99%,0.75,0,,,36.26,21.4,6.3,0,0,0,0,0,0,4.2,775.964,581.973
5688,SAM LIN,FLINT,DISTFLAKE,25,7,4,25-4,1660,NA,1-50%,0.25,0,,,27.96,22.74,2.88,0,0,0,0,0,0,2.1,635.8104,158.9526
5689,SAM LIN,FLINT,PROXSPLIT,25,8,4,25-4,1660,0.5,1-50%,0.25,0,SCAR,CORTICAL,33,15.93,5.29,0,0,0,0,0,0,2.7,525.69,131.4225
5690,SAM LIN,FLINT,COMPFLAKE,25,9,4,25-4,1660,1,1-50%,0.25,1,N/A,N/A,22.19,19.29,5.63,17.72,17.34,5.43,0,0,0,1.7,307.2648,76.8162
5691,SAM LIN,FLINT,DISTFLAKE,25,10,4,25-4,1660,NA,1-50%,0.25,0,,,51.66,14.38,4.62,0,0,0,0,0,0,2.4,742.8708,185.7177
5692,SAM LIN,FLINT,PROXFLAKE,25,11,4,25-4,1660,1,1-50%,0.25,0,CORTEX,UNI,28.25,10.72,4.15,0,0,0,0,0,0,1.2,302.84,75.71
5693,SAM LIN,FLINT,BROKEFLAKE,25,12,4,25-4,1660,NA,1-50%,0.25,0,,,20.17,10.79,2.76,0,0,0,0,0,0,0.5,217.6343,54.408575
5694,SAM LIN,FLINT,COMPFLAKE,25,13,4,25-4,1660,1,50-99%,0.75,1,CORTEX,CRUSHED,84.14,55,13.9,68.68,46.51,8.05,0,0,75,44.1,3194.3068,2395.7301
5695,SAM LIN,FLINT,COMPFLAKE,25,14,4,25-4,1660,1,50-99%,0.75,2,CORTEX,UNI,69.38,42.63,21.81,60.12,39.17,19.03,0,0,0,53.2,2354.9004,1766.1753
5696,SAM LIN,FLINT,COMPFLAKE,25,15,4,25-4,1660,1,1-50%,0.25,1,CORTEX,UNI,60.76,27.02,8.85,55.4,23.99,5.46,0,0,0,15.3,1329.046,332.2615
5697,SAM LIN,FLINT,COMPFLAKE,25,16,4,25-4,1660,1,1-50%,0.25,3,SCAR,UNI,77.06,45.05,18.03,73.71,43.63,13.56,0,0,0,62.1,3215.9673,803.991825
5698,SAM LIN,FLINT,COMPFLAKE,25,18,4,25-4,1660,1,50-99%,0.75,2,SCAR,CORTICAL,51.85,47.34,13.08,46.7,42.78,10.08,0,0,0,19.8,1997.826,1498.3695
5699,SAM LIN,FLINT,COMPFLAKE,25,19,4,25-4,1660,1,50-99%,0.75,2,CORTEX,CORTICAL,57.82,38.86,13.12,39.92,41.86,10.91,0,0,0,17.4,1671.0512,1253.2884
5700,SAM LIN,FLINT,COMPFLAKE,25,20,4,25-4,1660,1,1-50%,0.25,3,SCAR,CRUSHED,58.58,40.69,7.52,56.81,32.9,6.62,0,0,0,13.7,1869.049,467.26225
5701,SAM LIN,FLINT,COMPFLAKE,25,21,4,25-4,1660,1,1-50%,0.25,1,N/A,CRUSHED,44.64,32.92,10.95,36.64,32.12,9.47,0,0,0,11.4,1176.8768,294.2192
5702,SAM LIN,FLINT,DISSPLIT,25,22,4,25-4,1660,NA,NONE,0,0,,,55.85,27.76,9.79,0,0,0,0,0,0,8,1550.396,0
5703,SAM LIN,FLINT,COMPFLAKE,25,23,4,25-4,1660,1,1-50%,0.25,3,CORTEX,UNI,44.17,19.84,5.48,43.92,20.67,4.62,8.64,1.59,0,4.9,907.8264,226.9566
5704,SAM LIN,FLINT,COMPFLAKE,25,24,4,25-4,1660,1,1-50%,0.25,1,SCAR,UNI,26.68,23.03,5.52,22.84,22.25,5.75,6.54,1.65,0,3.4,508.19,127.0475
5705,SAM LIN,FLINT,COMPFLAKE,25,25,4,25-4,1660,1,50-99%,0.75,0,CORTEX,CORTICAL,26.19,18.73,6.85,16.31,23.68,6.03,0,0,0,2.3,386.2208,289.6656
5706,SAM LIN,FLINT,COMPFLAKE,25,26,4,25-4,1660,1,1-50%,0.25,2,SCAR,UNI,34.9,17,6.58,33.9,16.38,4.85,0,0,0,2.5,555.282,138.8205
5707,SAM LIN,FLINT,COMPFLAKE,25,27,4,25-4,1660,1,1-50%,0.25,2,SCAR,CRUSHED,27.64,19.29,5.57,13.77,27.21,5.14,0,0,0,2.9,374.6817,93.670425
5708,SAM LIN,FLINT,COMPFLAKE,25,28,4,25-4,1660,1,1-50%,0.25,1,N/A,CRUSHED,27.47,17.51,6.25,16.83,17.33,3.19,0,0,0,1.5,291.6639,72.915975
5709,SAM LIN,FLINT,DISTFLAKE,25,29,4,25-4,1660,NA,NONE,0,0,,,21.48,16.74,1.72,0,0,0,0,0,0,0.5,359.5752,0
5710,SAM LIN,FLINT,COMPFLAKE,25,30,4,25-4,1660,1,1-50%,0.25,3,CORTEX,CORTICAL,62.06,43.79,13.53,43.78,57.18,11.81,34.53,7.96,0,32.9,2503.3404,625.8351
5711,SAM LIN,FLINT,COMPFLAKE,25,31,4,25-4,1660,1,1-50%,0.25,5,N/A,CRUSHED,61.09,51.54,15.97,61.36,47.69,14.96,0,0,0,52.5,2926.2584,731.5646
5712,SAM LIN,FLINT,ANGULARFRAG,25,32,4,25-4,1660,NA,COMPLETE,1,0,,,81.5,48.44,9.12,0,0,0,0,0,0,31.7,7895.72,7895.72
5713,SAM LIN,FLINT,COMPFLAKE,25,33,4,25-4,1660,1,1-50%,0.25,1,CORTEX,CORTICAL,40.87,17.31,5.96,17.6,35.69,6.46,0,0,0,5.3,628.144,157.036
5714,SAM LIN,FLINT,COMPFLAKE,25,34,4,25-4,1660,1,1-50%,0.25,1,CORTEX,CRUSHED,29.58,21.84,5.67,25.61,21.51,4.57,0,0,0,3.2,550.8711,137.717775
5715,SAM LIN,FLINT,PROXFLAKE,25,35,4,25-4,1660,1,NONE,0,0,TRIMMED,UNI,35.23,17.04,5.42,0,0,0,0,0,0,2.5,600.3192,0
5716,SAM LIN,FLINT,DISTFLAKE,25,36,4,25-4,1660,NA,NONE,0,0,,,25.03,19.23,2.82,0,0,0,0,0,0,1,481.3269,0
5717,SAM LIN,FLINT,COMPSPLIT,25,37,4,25-4,1660,0.5,1-50%,0.25,0,SCAR,CORTICAL,31.22,16.53,8.79,0,0,0,0,0,0,3.3,516.0666,129.01665
5718,SAM LIN,FLINT,COMPSPLIT,25,38,4,25-4,1660,0.5,50-99%,0.75,0,CORTEX,CORTICAL,28.86,17.34,7.45,0,0,0,0,0,0,3,500.4324,375.3243
5719,SAM LIN,FLINT,DISTFLAKE,25,39,4,25-4,1660,NA,NONE,0,0,,,32.41,19.67,4.52,0,0,0,0,0,0,1.9,637.5047,0
5720,SAM LIN,FLINT,DISTFLAKE,25,40,4,25-4,1660,NA,NONE,0,0,,,22.05,15.28,4.67,0,0,0,0,0,0,1.3,336.924,0
5721,SAM LIN,FLINT,DISTFLAKE,25,41,4,25-4,1660,NA,1-50%,0.25,0,,,20.27,17.78,2.16,0,0,0,0,0,0,0.8,360.4006,90.10015
5722,SAM LIN,FLINT,DISTFLAKE,25,42,4,25-4,1660,NA,1-50%,0.25,0,,,25.29,14.86,4.44,0,0,0,0,0,0,0.8,375.8094,93.95235
5723,SAM LIN,FLINT,COMPFLAKE,25,43,4,25-4,1660,1,NONE,0,3,SCAR,N/A,21.14,13.52,1.55,21.18,9.91,1.6,0,0,0,0.4,209.8938,0
5724,SAM LIN,FLINT,COMPFLAKE,25,44,4,25-4,1660,1,50-99%,0.75,0,N/A,CRUSHED,27.93,11.58,3.95,17.75,14.83,3.92,0,0,0,1.1,263.2325,197.424375
5725,SAM LIN,FLINT,COMPSPLIT,25,45,4,25-4,1660,0.5,50-99%,0.75,0,CORTEX,N/A,20.27,10.14,5.26,0,0,0,0,0,0,1.2,205.5378,154.15335
5726,SAM LIN,FLINT,BROKEFLAKE,25,46,4,25-4,1660,NA,NONE,0,0,,,20.61,16.18,5.1,0,0,0,0,0,0,1.2,333.4698,0
5727,SAM LIN,FLINT,BROKESPLIT,25,49,4,25-4,1660,NA,COMPLETE,1,0,,,21.87,9.42,3.38,0,0,0,0,0,0,0.4,206.0154,206.0154
5728,SAM LIN,FLINT,BROKESPLIT,25,50,4,25-4,1660,NA,COMPLETE,1,0,,,21.76,7.68,4.27,0,0,0,0,0,0,0.6,167.1168,167.1168
5729,SAM LIN,FLINT,COMPFLAKE,25,51,4,25-4,1660,1,1-50%,0.25,8,SCAR,UNI,117.92,57.43,25.07,91.2,54.32,11.6,13.25,5.96,89,104.2,4953.984,1238.496
5730,SAM LIN,FLINT,COMPFLAKE,25,52,4,25-4,1660,1,50-99%,0.75,3,CORTEX,UNI,77.25,41.91,6.43,31.04,69.12,5.72,28.33,3.37,78,14.4,2145.4848,1609.1136
5731,SAM LIN,FLINT,DISTFLAKE,25,53,4,25-4,1660,NA,1-50%,0.25,0,,,71.54,38.63,8.73,0,0,0,0,0,0,22.8,2763.5902,690.89755
5732,SAM LIN,FLINT,COMPFLAKE,25,54,4,25-4,1660,1,1-50%,0.25,5,SCAR,UNI,63.46,43.85,12.64,60.15,40.01,10.72,32.8,6.54,0,28.3,2406.6015,601.650375
5733,SAM LIN,FLINT,PROXFLAKE,25,55,4,25-4,1660,1,1-50%,0.25,0,TRIMMED,UNI,63.63,48.19,9.77,0,0,0,13.9,3.95,0,27,3066.3297,766.582425
5734,SAM LIN,FLINT,PROXFLAKE,25,56,4,25-4,1660,1,50-99%,0.75,0,CORTEX,UNI,59.25,43.79,11.12,0,0,0,19.56,3.39,0,24.2,2594.5575,1945.918125
5735,SAM LIN,FLINT,COMPFLAKE,25,57,4,25-4,1660,1,1-50%,0.25,5,CORTEX,CORTICAL,62.48,42.28,10.26,41.81,60.14,10.2,19.12,5.09,92,19.6,2514.4534,628.61335
5736,SAM LIN,FLINT,DISTFLAKE,25,58,4,25-4,1660,NA,50-99%,0.75,0,,,63.47,36.94,12.49,0,0,0,0,0,0,27.4,2344.5818,1758.43635
5737,SAM LIN,FLINT,PROXFLAKE,25,59,4,25-4,1660,1,NONE,0,0,SCAR,UNI,49.52,33.45,6.46,0,0,0,13.76,5.87,72,8.8,1656.444,0
5738,SAM LIN,FLINT,COMPFLAKE,25,60,4,25-4,1660,1,50-99%,0.75,1,CORTEX,CRUSHED,51.9,37.93,9.02,37.85,46.38,8.57,0,0,0,15.3,1755.483,1316.61225
5739,SAM LIN,FLINT,DISTFLAKE,25,61,4,25-4,1660,NA,1-50%,0.25,0,,,55.26,24.02,9.33,0,0,0,0,0,0,12.3,1327.3452,331.8363
5740,SAM LIN,FLINT,COMPFLAKE,25,62,4,25-4,1660,1,50-99%,0.75,2,CORTEX,CORTICAL,49.34,36.11,15.39,34.76,39.83,12.4,0,0,0,18.2,1384.4908,1038.3681
5741,SAM LIN,FLINT,PROXFLAKE,25,63,4,25-4,1660,1,1-50%,0.25,0,CORTEX,CORTICAL,50.84,26.4,7.37,0,0,0,17.65,4.73,90,7.8,1342.176,335.544
5742,SAM LIN,FLINT,COMPFLAKE,25,64,4,25-4,1660,1,50-99%,0.75,1,CORTEX,CORTICAL,44.78,36.95,8.03,31.9,35.42,7.49,0,0,0,10.9,1129.898,847.4235
5743,SAM LIN,FLINT,BROKESPLIT,25,65,4,25-4,1660,NA,1-50%,0.25,0,,,43.32,26.03,10.12,0,0,0,0,0,0,10.8,1127.6196,281.9049
5744,SAM LIN,FLINT,COMPFLAKE,25,66,4,25-4,1660,1,50-99%,0.75,1,CORTEX,CORTICAL,47.44,32.1,10.17,30.41,40.4,9.36,32.86,4.38,0,12.6,1228.564,921.423
5745,SAM LIN,FLINT,DISTFLAKE,25,67,4,25-4,1660,NA,50-99%,0.75,0,,,50.35,24.16,4.92,0,0,0,0,0,0,9.3,1216.456,912.342
5746,SAM LIN,FLINT,PROXFLAKE,25,68,4,25-4,1660,1,NONE,0,0,SCAR,UNI,42.15,27.18,7.98,0,0,0,25.4,7.33,0,7.7,1145.637,0
5747,SAM LIN,FLINT,DISTFLAKE,25,69,4,25-4,1660,NA,50-99%,0.75,0,,,60.56,28.83,7.21,0,0,0,0,0,0,8.5,1745.9448,1309.4586
5748,SAM LIN,FLINT,DISTFLAKE,25,70,4,25-4,1660,NA,NONE,0,0,,,51.28,33.66,8.11,0,0,0,0,0,0,8.5,1726.0848,0
5749,SAM LIN,FLINT,COMPFLAKE,25,71,4,25-4,1660,1,NONE,0,2,SCAR,UNI,36.18,29.31,6.54,33.76,25.92,4.43,16.54,5.49,72,5.5,875.0592,0
5750,SAM LIN,FLINT,PROXFLAKE,25,72,4,25-4,1660,1,NONE,0,0,SCAR,UNI,55.22,26.92,6.76,0,0,0,8.1,1.22,0,5.5,1486.5224,0
5751,SAM LIN,FLINT,DISSPLIT,25,73,4,25-4,1660,NA,1-50%,0.25,0,,,52.81,18.84,9.83,0,0,0,0,0,0,8.8,994.9404,248.7351
